data,data de último acesso,id,turmaTrilha,atividadesFeitas,atividadesCorretas,atividadesGerais
2021-12-06,2021-04-13,734758,1678032,0.0,0.0,
2021-12-06,2021-06-02,773881,11400211,0.0,0.0,
2021-12-06,2021-11-11,894268,1682361,0.0,0.0,
2021-12-06,2021-06-02,773484,21401131,0.0,0.0,
2021-12-06,2021-03-26,590855,12401831,0.0,0.0,
2021-12-06,2021-10-27,735553,1697832,0.0,0.0,
2021-12-06,2021-06-11,492529,24401731,0.0,0.0,
2021-12-06,2021-10-09,585301,25400111,0.0,0.0,
2021-12-06,2021-05-03,753134,1678909,0.0,0.0,
2021-12-06,2021-05-27,768755,1674148,0.0,0.0,
2021-12-06,2021-04-13,731584,1681993,0.0,0.0,
2021-12-06,2021-11-25,723603,1693732,0.0,0.0,
2021-12-06,2021-08-18,589461,12400331,0.0,0.0,
2021-12-06,2021-04-13,723822,1695466,0.0,0.0,
2021-12-06,2021-08-18,725221,1675573,0.0,0.0,
2021-12-06,2021-04-13,734142,1683448,0.0,0.0,
2021-12-06,2021-09-30,865201,11413211,0.0,0.0,
2021-12-06,2021-08-25,838784,11409711,0.0,0.0,
2021-12-06,2021-09-15,855999,12402131,0.0,0.0,
2021-12-06,2021-05-03,751731,1655056,0.0,0.0,
2021-12-06,2021-11-16,844462,21403131,0.0,0.0,
2021-12-06,2021-08-24,835297,21403831,0.0,0.0,
2021-12-06,2021-04-13,735710,1666182,0.0,0.0,
2021-12-06,2021-05-03,751855,1680719,0.0,0.0,
2021-12-06,2021-04-13,738358,1670227,0.0,0.0,
2021-12-06,2021-06-02,773562,11400711,0.0,0.0,
2021-12-06,2021-06-01,572287,11409311,0.0,0.0,
2021-12-06,2021-11-19,582897,21400811,0.0,0.0,
2021-12-06,2021-09-02,845091,11400931,0.0,0.0,
2021-12-06,2021-09-09,578901,12402911,0.0,0.0,
2021-12-06,2021-09-19,516325,25401431,0.0,0.0,
2021-12-06,2021-12-01,728667,1664084,0.0,0.0,
2021-12-06,2021-11-08,727615,1696046,0.0,0.0,
2021-12-06,2021-11-23,725061,1667717,0.0,0.0,
2021-12-06,2021-06-02,775057,11401211,0.0,0.0,
2021-12-06,2021-08-06,730241,1662766,0.0,0.0,
2021-12-06,2021-09-02,844690,11412011,0.0,0.0,
2021-12-06,2021-04-21,727642,1683399,0.0,0.0,
2021-12-06,2021-06-08,727424,1670015,0.0,0.0,
2021-12-06,2020-10-13,487181,25400531,0.0,0.0,
2021-12-06,2021-10-18,600443,21403231,0.0,0.0,
2021-12-06,2021-10-07,868798,12403031,0.0,0.0,
2021-12-06,2021-12-02,726527,1662319,0.0,0.0,
2021-12-06,2021-04-13,738439,1670066,0.0,0.0,
2021-12-06,2021-03-26,581003,12404711,0.0,0.0,
2021-12-06,2021-09-23,861872,1697840,0.0,0.0,
2021-12-06,2021-11-08,572060,11412011,0.0,0.0,
2021-12-06,2020-09-25,490015,1682206,0.0,0.0,
2021-12-06,2021-04-13,732971,1677575,0.0,0.0,
2021-12-06,2021-04-13,728843,1662738,0.0,0.0,
2021-12-06,2021-10-27,736854,1697840,0.0,0.0,
2021-12-06,2021-09-29,856055,11405131,0.0,0.0,
2021-12-06,2021-11-25,735731,1678295,0.0,0.0,
2021-12-06,2021-09-15,494395,22401031,0.0,0.0,
2021-12-06,2021-09-27,585522,11400631,0.0,0.0,
2021-12-06,2021-11-16,730046,1682005,0.0,0.0,
2021-12-06,2021-04-13,732612,1677561,0.0,0.0,
2021-12-06,2021-11-03,733617,1676186,0.0,0.0,
2021-12-06,2021-04-13,727742,1697818,0.0,0.0,
2021-12-06,2021-04-13,736597,1671195,0.0,0.0,
2021-12-06,2021-10-06,836841,12400133,0.0,0.0,
2021-12-06,2021-11-12,727028,1697569,0.0,0.0,
2021-12-06,2021-03-26,579956,12405811,0.0,0.0,
2021-12-06,2021-04-13,728580,1677874,0.0,0.0,
2021-12-06,2021-08-25,838175,22400132,0.0,0.0,
2021-12-06,2021-10-15,601030,21403431,0.0,0.0,
2021-12-06,2021-05-03,750932,1685377,0.0,0.0,
2021-12-06,2021-08-25,840159,11400931,0.0,0.0,
2021-12-06,2021-08-24,568842,11408811,0.0,0.0,
2021-12-06,2021-06-02,774434,11401211,0.0,0.0,
2021-12-06,2021-06-02,774539,12401031,0.0,0.0,
2021-12-06,2021-08-24,837468,22400211,0.0,0.0,
2021-12-06,2021-08-27,585035,11400231,0.0,0.0,
2021-12-06,2021-07-23,774843,21401211,0.0,0.0,
2021-12-06,2021-06-02,774135,24400231,0.0,0.0,
2021-12-06,2021-11-05,736878,1696512,0.0,0.0,
2021-12-06,2021-09-02,844573,11400831,0.0,0.0,
2021-12-06,2021-03-26,579859,12404411,0.0,0.0,
2021-12-06,2020-10-27,515759,22400132,0.0,0.0,
2021-12-06,2021-04-13,727328,1663344,0.0,0.0,
2021-12-06,2021-11-08,738483,1682366,0.0,0.0,
2021-12-06,2021-12-03,732581,1670513,0.0,0.0,
2021-12-06,2021-11-11,724036,1656714,0.0,0.0,
2021-12-06,2021-12-08,728797,1669985,0.0,0.0,
2021-12-06,2021-10-20,752854,1657903,0.0,0.0,
2021-12-06,2021-10-21,729954,1687227,0.0,0.0,
2021-12-06,2021-08-24,835249,23400631,0.0,0.0,
2021-12-06,2021-12-02,737773,1692427,0.0,0.0,
2021-12-06,2021-11-30,732593,1662717,0.0,0.0,
2021-12-06,2021-08-24,837128,22401031,0.0,0.0,
2021-12-06,2021-12-09,726341,1676756,0.0,0.0,
2021-12-06,2021-08-30,773492,11401111,0.0,0.0,
2021-12-06,2021-07-31,774014,12400211,0.0,0.0,
2021-12-06,2021-06-17,602006,21405631,0.0,0.0,
2021-12-06,2021-12-03,725457,1662290,0.0,0.0,
2021-12-06,2021-11-26,738948,1678309,0.0,0.0,
2021-12-06,2021-04-13,737224,1671149,0.0,0.0,
2021-12-06,2021-12-01,738951,1676223,0.0,0.0,
2021-12-06,2021-07-29,725300,1683409,0.0,0.0,
2021-12-06,2020-09-25,486503,22400111,0.0,0.0,
2021-12-06,2021-11-01,602050,21405831,0.0,0.0,
2021-12-06,2021-03-26,602060,21405531,0.0,0.0,
2021-12-06,2021-12-01,730681,1661726,0.0,0.0,
2021-12-06,2021-06-02,773956,12401231,0.0,0.0,
2021-12-06,2021-06-02,775351,11400711,0.0,0.0,
2021-12-06,2021-03-26,605565,23401831,0.0,0.0,
2021-12-06,2021-04-28,730947,1687203,0.0,0.0,
2021-12-06,2021-04-13,727880,1674138,0.0,0.0,
2021-12-06,2021-08-24,835361,21400332,0.0,0.0,
2021-12-06,2021-08-24,836740,12405811,0.0,0.0,
2021-12-06,2021-07-06,516214,25402131,0.0,0.0,
2021-12-06,2021-09-09,836585,25400331,0.0,0.0,
2021-12-06,2021-09-27,733142,1679250,0.0,0.0,
2021-12-06,2021-08-25,838189,12404831,0.0,0.0,
2021-12-06,2021-12-01,734202,1665227,0.0,0.0,
2021-12-06,2021-12-09,572370,11407911,0.0,0.0,1.0
2021-12-06,2021-11-22,731873,1671776,0.0,0.0,
2021-12-06,2021-05-03,752696,1679421,0.0,0.0,
2021-12-06,2021-05-03,751599,1666191,0.0,0.0,
2021-12-06,2021-11-24,730651,1671974,0.0,0.0,
2021-12-06,2021-11-26,734881,1686495,0.0,0.0,
2021-12-06,2021-05-03,751157,1655045,0.0,0.0,
2021-12-06,2021-04-13,731639,1718901,0.0,0.0,
2021-12-06,2021-04-13,733214,1662703,0.0,0.0,
2021-12-06,2021-09-23,735199,1662820,0.0,0.0,
2021-12-06,2021-09-13,844993,22403531,0.0,0.0,
2021-12-06,2021-09-14,592524,12404931,0.0,0.0,
2021-12-06,2021-11-05,738215,1656146,0.0,0.0,
2021-12-06,2021-04-13,723906,1701635,0.0,0.0,
2021-12-06,2021-06-22,592558,12404931,0.0,0.0,
2021-12-06,2021-03-26,601946,21405931,0.0,0.0,
2021-12-06,2021-05-26,753845,1666176,0.0,0.0,
2021-12-06,2021-11-12,731502,1681889,0.0,0.0,
2021-12-06,2021-10-22,732757,1662277,0.0,0.0,
2021-12-06,2021-11-11,731312,1662857,0.0,0.0,
2021-12-06,2021-04-13,727209,1677874,0.0,0.0,
2021-12-06,2021-08-25,835053,"11407911,11408811",0.0,0.0,
2021-12-06,2021-05-19,737899,1685538,0.0,0.0,
2021-12-06,2021-04-13,737552,1671195,0.0,0.0,
2021-12-06,2021-08-24,837514,23400211,0.0,0.0,
2021-12-06,2021-10-07,868828,23400531,0.0,0.0,
2021-12-06,2021-12-08,571713,11408011,0.0,0.0,1.0
2021-12-06,2021-12-13,732920,1671714,0.0,0.0,7.0
2021-12-06,2021-04-13,728477,1701922,0.0,0.0,
2021-12-06,2021-04-13,726643,1668459,0.0,0.0,
2021-12-06,2021-09-01,737309,1683499,0.0,0.0,
2021-12-06,2021-09-09,839578,11405431,0.0,0.0,
2021-12-06,2020-10-09,486394,25400211,0.0,0.0,
2021-12-06,2021-06-02,773439,25400211,0.0,0.0,
2021-12-06,2021-08-16,602827,21404331,0.0,0.0,
2021-12-06,2021-09-23,738231,1662857,0.0,0.0,
2021-12-06,2021-08-24,837328,21403531,0.0,0.0,
2021-12-06,2021-08-25,840124,12404211,0.0,0.0,
2021-12-06,2021-08-25,839977,21401211,0.0,0.0,
2021-12-06,2020-09-25,487157,22400511,0.0,0.0,
2021-12-06,2021-11-04,737792,1690546,0.0,0.0,
2021-12-06,2021-09-23,861953,1690553,0.0,0.0,
2021-12-06,2021-11-22,731346,1662795,0.0,0.0,
2021-12-06,2021-05-03,754717,1686733,0.0,0.0,
2021-12-06,2021-04-13,726079,1663135,0.0,0.0,
2021-12-06,2021-04-15,726121,1674132,0.0,0.0,
2021-12-06,2021-06-23,775157,24400111,0.0,0.0,
2021-12-06,2021-09-15,856247,12402911,0.0,0.0,
2021-12-06,2021-11-25,861937,23400831,0.0,0.0,
2021-12-06,2021-10-04,611987,24401831,0.0,0.0,
2021-12-06,2021-10-25,725529,1696046,0.0,0.0,
2021-12-06,2021-07-09,732204,1674148,0.0,0.0,
2021-12-06,2021-11-24,732664,1697832,0.0,0.0,
2021-12-06,2021-04-13,734351,1702353,0.0,0.0,
2021-12-06,2021-10-07,868774,11409011,0.0,0.0,
2021-12-06,2021-12-01,584245,21401111,0.0,0.0,
2021-12-06,2021-11-09,735308,1687909,0.0,0.0,
2021-12-06,2021-09-03,727929,1685713,0.0,0.0,
2021-12-06,2021-06-19,773149,23400431,0.0,0.0,
2021-12-06,2021-04-13,724218,1668619,0.0,0.0,
2021-12-06,2021-05-03,753839,1675892,0.0,0.0,
2021-12-06,2021-10-04,836558,21403831,0.0,0.0,
2021-12-06,2021-06-11,587183,11405131,0.0,0.0,
2021-12-06,2021-12-01,726435,1664731,0.0,0.0,
2021-12-06,2021-12-10,737113,1667042,0.0,0.0,
2021-12-06,2021-08-25,840118,22400132,0.0,0.0,
2021-12-06,2021-10-20,734317,1687917,0.0,0.0,
2021-12-06,2021-09-02,845202,12405631,0.0,0.0,
2021-12-06,2021-10-27,883808,21403931,0.0,0.0,
2021-12-06,2021-04-13,726428,1701622,0.0,0.0,
2021-12-06,2021-06-01,582788,21400411,0.0,0.0,
2021-12-06,2021-08-24,836655,11408811,0.0,0.0,
2021-12-06,2021-11-26,727760,1664713,0.0,0.0,
2021-12-06,2021-04-13,724563,1668593,0.0,0.0,
2021-12-06,2021-07-07,797226,11407611,0.0,0.0,
2021-12-06,2021-11-19,861894,166256,0.0,0.0,
2021-12-06,2021-06-08,574495,11410611,0.0,0.0,
2021-12-06,2021-11-23,727786,1675560,0.0,0.0,
2021-12-06,2021-12-03,727735,1662319,0.0,0.0,
2021-12-06,2021-11-12,751328,1658806,0.0,0.0,
2021-12-06,2021-12-03,727122,1677398,0.0,0.0,
2021-12-06,2021-04-13,735140,1683522,0.0,0.0,
2021-12-06,2021-11-29,737328,1656549,0.0,0.0,
2021-12-06,2021-04-13,726524,1674145,0.0,0.0,
2021-12-06,2021-08-24,837131,12401731,0.0,0.0,
2021-12-06,2021-09-24,773920,11400231,0.0,0.0,
2021-12-06,2021-08-18,728314,1668459,0.0,0.0,
2021-12-06,2021-06-18,583516,21401211,0.0,0.0,
2021-12-06,2021-05-03,753928,1723265,0.0,0.0,
2021-12-06,2021-05-27,768827,1693781,0.0,0.0,
2021-12-06,2021-09-28,773944,"11401611,11408811",0.0,0.0,
2021-12-06,2021-06-18,586798,11401731,0.0,0.0,
2021-12-06,2021-05-03,751155,1675929,0.0,0.0,
2021-12-06,2021-11-29,726092,1671081,0.0,0.0,
2021-12-06,2021-12-03,735268,1667066,0.0,0.0,
2021-12-06,2021-04-13,734063,1663808,0.0,0.0,
2021-12-06,2021-10-29,729172,1680041,0.0,0.0,
2021-12-06,2021-12-07,724436,1687185,0.0,0.0,3.0
2021-12-06,2021-06-05,573712,11410211,0.0,0.0,
2021-12-06,2021-04-13,726320,1677697,0.0,0.0,
2021-12-06,2021-05-03,752977,1664246,0.0,0.0,
2021-12-06,2021-09-02,774844,21400531,0.0,0.0,
2021-12-06,2021-11-19,736133,1676100,0.0,0.0,
2021-12-06,2021-11-18,731711,1677579,0.0,0.0,
2021-12-06,2021-09-15,856217,11411011,0.0,0.0,
2021-12-06,2021-08-01,797348,22401931,0.0,0.0,
2021-12-06,2021-12-02,723865,1680160,0.0,0.0,
2021-12-06,2021-10-29,598150,21400931,0.0,0.0,
2021-12-06,2021-07-28,598838,21401631,0.0,0.0,
2021-12-06,2021-08-23,728180,1668639,0.0,0.0,
2021-12-06,2021-03-26,574214,11410911,0.0,0.0,
2021-12-06,2021-10-01,735171,1679264,0.0,0.0,
2021-12-06,2021-07-07,731962,1662703,0.0,0.0,
2021-12-06,2021-12-01,736481,1664749,0.0,0.0,
2021-12-06,2021-07-07,797204,11409011,0.0,0.0,
2021-12-06,2021-09-25,584356,22400111,0.0,0.0,
2021-12-06,2021-10-29,594730,12406931,0.0,0.0,
2021-12-06,2021-10-13,774459,21400731,0.0,0.0,
2021-12-06,2021-04-13,737197,1677561,0.0,0.0,
2021-12-06,2021-11-08,598204,21400631,0.0,0.0,
2021-12-06,2021-05-06,730722,1663649,0.0,0.0,
2021-12-06,2021-11-12,567322,11400212,0.0,0.0,
2021-12-06,2021-10-27,883716,22400931,0.0,0.0,
2021-12-06,2021-09-15,856237,12402131,0.0,0.0,
2021-12-06,2021-03-26,596239,12408431,0.0,0.0,
2021-12-06,2021-12-01,731432,1674440,0.0,0.0,
2021-12-06,2021-06-02,773077,11400911,0.0,0.0,
2021-12-06,2021-06-02,773679,12400831,0.0,0.0,
2021-12-06,2021-06-26,586897,11402931,0.0,0.0,
2021-12-06,2021-11-12,725811,1657309,0.0,0.0,
2021-12-06,2021-09-30,751761,1701831,0.0,0.0,
2021-12-06,2021-04-13,724270,1657354,0.0,0.0,
2021-12-06,2021-11-22,734145,1674973,0.0,0.0,
2021-12-06,2021-11-08,730238,1677565,0.0,0.0,
2021-12-06,2021-10-20,836768,23400631,0.0,0.0,
2021-12-06,2021-10-18,732086,1674436,0.0,0.0,
2021-12-06,2021-06-06,595855,12400113,0.0,0.0,
2021-12-06,2021-11-24,736147,1667077,0.0,0.0,
2021-12-06,2021-08-03,797239,11404411,0.0,0.0,
2021-12-06,2021-05-27,768742,1656650,0.0,0.0,
2021-12-06,2021-06-02,774682,21407731,0.0,0.0,
2021-12-06,2021-04-13,727033,1668619,0.0,0.0,
2021-12-06,2021-12-01,731397,1686434,0.0,0.0,
2021-12-06,2021-06-02,773117,11401111,0.0,0.0,
2021-12-06,2021-11-24,731301,1681976,0.0,0.0,
2021-12-06,2021-07-07,773882,12400511,0.0,0.0,
2021-12-06,2021-09-05,611934,25400331,0.0,0.0,
2021-12-06,2021-11-11,735821,1662703,0.0,0.0,
2021-12-06,2021-05-03,752724,1666145,0.0,0.0,
2021-12-06,2021-04-13,732504,1663785,0.0,0.0,
2021-12-06,2021-09-03,730971,1664773,0.0,0.0,
2021-12-06,2021-07-06,729565,1677717,0.0,0.0,
2021-12-06,2021-03-26,598859,21401631,0.0,0.0,
2021-12-06,2021-12-03,725689,1695466,0.0,0.0,
2021-12-06,2021-09-28,845033,11414211,0.0,0.0,
2021-12-06,2021-07-25,608785,24401131,0.0,0.0,
2021-12-06,2021-04-13,728386,1677874,0.0,0.0,
2021-12-06,2021-09-03,578577,12400511,0.0,0.0,
2021-12-06,2021-12-02,835325,1662234,0.0,0.0,
2021-12-06,2021-11-16,724407,1696052,0.0,0.0,
2021-12-06,2021-04-13,725226,1701994,0.0,0.0,
2021-12-06,2021-08-25,839545,11400131,0.0,0.0,
2021-12-06,2021-10-21,726747,1775020,0.0,0.0,
2021-12-06,2021-07-05,578455,12400411,0.0,0.0,
2021-12-06,2021-12-10,734316,1667042,0.0,0.0,32.0
2021-12-06,2021-12-03,578393,12400511,0.0,0.0,
2021-12-06,2021-08-25,839322,21406731,0.0,0.0,
2021-12-06,2021-10-26,588132,11400931,0.0,0.0,
2021-12-06,2021-11-24,731090,1676597,0.0,0.0,
2021-12-06,2021-03-26,608956,24400931,0.0,0.0,
2021-12-06,2021-12-02,577802,12400111,0.0,0.0,
2021-12-06,2021-05-03,751542,1710536,0.0,0.0,
2021-12-06,2021-11-19,736310,1676100,0.0,0.0,
2021-12-06,2021-04-13,727391,1675766,0.0,0.0,
2021-12-06,2021-08-24,834960,25400511,0.0,0.0,
2021-12-06,2021-03-26,595589,12408531,0.0,0.0,
2021-12-06,2021-04-13,735279,1674157,0.0,0.0,
2021-12-06,2021-08-25,839548,11409711,0.0,0.0,
2021-12-06,2021-11-24,728511,1682358,0.0,0.0,
2021-12-06,2021-09-27,595334,12408331,0.0,0.0,
2021-12-06,2021-11-17,726829,1697569,0.0,0.0,
2021-12-06,2021-05-27,737446,1670066,0.0,0.0,
2021-12-06,2021-08-10,731168,1675898,0.0,0.0,
2021-12-06,2021-08-21,606171,23400531,0.0,0.0,
2021-12-06,2021-11-08,726158,1682361,0.0,0.0,
2021-12-06,2021-03-26,585172,24400211,0.0,0.0,
2021-12-06,2021-12-03,723920,1677398,0.0,0.0,
2021-12-06,2021-08-31,598906,21405631,0.0,0.0,
2021-12-06,2021-11-17,736352,1656594,0.0,0.0,
2021-12-06,2021-11-19,723950,1679952,0.0,0.0,
2021-12-06,2021-09-17,576380,11412411,0.0,0.0,
2021-12-06,2021-08-12,768718,1691447,0.0,0.0,
2021-12-06,2021-08-17,589830,12409431,0.0,0.0,
2021-12-06,2021-08-20,725680,1675766,0.0,0.0,
2021-12-06,2021-11-19,730805,1676112,0.0,0.0,
2021-12-06,2020-10-27,518419,"1682206,22400931",0.0,0.0,
2021-12-06,2021-11-12,738574,1657328,0.0,0.0,
2021-12-06,2021-05-03,751126,1682150,0.0,0.0,
2021-12-06,2021-12-06,727826,1677362,0.0,0.0,1.0
2021-12-06,2021-11-29,865198,11408011,0.0,0.0,
2021-12-06,2021-09-09,737684,1691442,0.0,0.0,
2021-12-06,2021-09-23,724172,1662686,0.0,0.0,
2021-12-06,2021-07-29,588184,11405431,0.0,0.0,
2021-12-06,2021-11-19,587852,11412411,0.0,0.0,
2021-12-06,2021-11-24,493365,24401431,0.0,0.0,
2021-12-06,2021-08-11,599951,21403231,0.0,0.0,
2021-12-06,2021-11-23,868781,11412111,0.0,0.0,
2021-12-06,2021-11-09,731206,1656650,0.0,0.0,
2021-12-06,2021-08-24,836483,"12401331,12407431",0.0,0.0,
2021-12-06,2021-06-02,775174,25400431,0.0,0.0,
2021-12-06,2021-11-29,725383,1668292,0.0,0.0,
2021-12-06,2021-10-18,733798,1691445,0.0,0.0,
2021-12-06,2021-07-25,516078,25400531,0.0,0.0,
2021-12-06,2021-04-13,733253,1675823,0.0,0.0,
2021-12-06,2021-09-13,595493,12409331,0.0,0.0,
2021-12-06,2021-05-03,754698,1665360,0.0,0.0,
2021-12-06,2021-12-07,752553,1658807,0.0,0.0,
2021-12-06,2021-09-15,855943,11403031,0.0,0.0,
2021-12-06,2021-08-18,737564,1683535,0.0,0.0,
2021-12-06,2021-12-04,728487,1662290,0.0,0.0,
2021-12-06,2021-04-13,734942,1663649,0.0,0.0,
2021-12-06,2021-11-29,596895,12409431,0.0,0.0,
2021-12-06,2021-11-19,730535,1676123,0.0,0.0,
2021-12-06,2021-07-17,773017,22400731,0.0,0.0,
2021-12-06,2021-05-03,751319,1658650,0.0,0.0,
2021-12-06,2021-11-16,590009,1675005,0.0,0.0,
2021-12-06,2021-07-27,599411,21403631,0.0,0.0,
2021-12-06,2021-12-14,576247,11413211,0.0,0.0,
2021-12-06,2021-11-29,728284,1671081,0.0,0.0,
2021-12-06,2021-11-24,738201,1666048,0.0,0.0,
2021-12-06,2021-09-29,725654,1671032,0.0,0.0,
2021-12-06,2021-12-03,597836,21400132,0.0,0.0,
2021-12-06,2021-12-07,575825,11413211,0.0,0.0,
2021-12-06,2021-04-13,728231,1689394,0.0,0.0,
2021-12-06,2021-11-30,738200,1667745,0.0,0.0,
2021-12-06,2021-10-28,576535,11413311,0.0,0.0,
2021-12-06,2021-10-14,489661,23401431,0.0,0.0,
2021-12-06,2021-11-09,725021,1679938,0.0,0.0,
2021-12-06,2021-06-02,773369,12400111,0.0,0.0,
2021-12-06,2021-09-02,844604,11400931,0.0,0.0,
2021-12-06,2021-08-25,838797,12401431,0.0,0.0,
2021-12-06,2021-05-03,752600,1674413,0.0,0.0,
2021-12-06,2021-08-25,839013,12404211,0.0,0.0,
2021-12-06,2021-09-02,845109,11400831,0.0,0.0,
2021-12-06,2021-06-24,608117,23400631,0.0,0.0,
2021-12-06,2021-05-27,768825,1665995,0.0,0.0,
2021-12-06,2021-05-03,753886,1689153,0.0,0.0,
2021-12-06,2021-10-21,734780,1694397,0.0,0.0,
2021-12-06,2021-12-01,726263,1670446,0.0,0.0,
2021-12-06,2021-12-06,600798,21403331,0.0,0.0,
2021-12-06,2021-11-16,600649,21403831,0.0,0.0,
2021-12-06,2021-11-17,775251,23400231,0.0,0.0,
2021-12-06,2021-11-19,596598,12409731,0.0,0.0,
2021-12-06,2021-06-02,774722,12400331,0.0,0.0,
2021-12-06,2021-09-02,844583,11412011,0.0,0.0,
2021-12-06,2021-04-13,725848,1701983,0.0,0.0,
2021-12-06,2021-04-13,736798,1663808,0.0,0.0,
2021-12-06,2021-06-02,775342,24400331,0.0,0.0,
2021-12-06,2020-09-25,486579,23400431,0.0,0.0,
2021-12-06,2021-05-21,724048,1662792,0.0,0.0,
2021-12-06,2021-05-03,751803,1665704,0.0,0.0,
2021-12-06,2021-09-23,861910,24400411,0.0,0.0,
2021-12-06,2021-06-02,773217,12401031,0.0,0.0,
2021-12-06,2021-05-03,754490,1672608,0.0,0.0,
2021-12-06,2021-11-16,731848,1687917,0.0,0.0,
2021-12-06,2021-05-03,751839,1685377,0.0,0.0,
2021-12-06,2021-09-02,844665,25401431,0.0,0.0,
2021-12-06,2021-08-13,576845,11402011,0.0,0.0,
2021-12-06,2021-07-07,596758,11405031,0.0,0.0,
2021-12-06,2021-09-28,839209,24400831,0.0,0.0,
2021-12-06,2021-12-09,578977,12404411,0.0,0.0,10.0
2021-12-06,2021-07-15,773214,12400231,0.0,0.0,
2021-12-06,2021-05-03,752702,1665020,0.0,0.0,
2021-12-06,2021-10-10,861958,11401531,0.0,0.0,
2021-12-06,2021-10-28,725882,1666436,0.0,0.0,
2021-12-06,2021-08-25,838801,12408431,0.0,0.0,
2021-12-06,2021-06-02,774288,11401711,0.0,0.0,
2021-12-06,2021-10-06,597041,12409031,0.0,0.0,
2021-12-06,2021-05-03,752030,1657865,0.0,0.0,
2021-12-06,2021-05-03,753514,1710529,0.0,0.0,
2021-12-06,2021-11-23,768754,1674814,0.0,0.0,
2021-12-06,2021-11-25,731877,1694377,0.0,0.0,
2021-12-06,2021-11-17,736990,1693748,0.0,0.0,
2021-12-06,2021-05-03,752967,1678886,0.0,0.0,
2021-12-06,2021-06-04,605998,22402031,0.0,0.0,
2021-12-06,2021-04-13,723968,1675766,0.0,0.0,
2021-12-06,2021-04-13,728399,1701983,0.0,0.0,
2021-12-06,2021-12-06,738789,1671657,0.0,0.0,
2021-12-06,2021-08-25,838693,11411511,0.0,0.0,
2021-12-06,2021-08-31,600792,21403431,0.0,0.0,
2021-12-06,2021-03-26,566249,11900402,0.0,0.0,
2021-12-06,2021-09-30,753417,1701831,0.0,0.0,
2021-12-06,2021-04-13,735477,1670157,0.0,0.0,
2021-12-06,2021-03-26,596796,12405131,0.0,0.0,
2021-12-06,2021-08-23,596449,12410731,0.0,0.0,
2021-12-06,2021-08-24,836062,22402031,0.0,0.0,
2021-12-06,2021-11-10,731271,1671974,0.0,0.0,
2021-12-06,2021-04-13,734782,1665960,0.0,0.0,
2021-12-06,2021-09-27,834909,11408811,0.0,0.0,
2021-12-06,2021-09-13,584204,22400311,0.0,0.0,
2021-12-06,2021-12-14,724265,1667734,0.0,0.0,
2021-12-06,2021-04-13,735592,1683522,0.0,0.0,
2021-12-06,2021-09-30,752491,1701831,0.0,0.0,
2021-12-06,2021-08-25,839139,11414111,0.0,0.0,
2021-12-06,2021-05-12,754102,1665704,0.0,0.0,
2021-12-06,2021-08-24,836138,11407311,0.0,0.0,
2021-12-06,2021-09-08,835199,12400133,0.0,0.0,
2021-12-06,2021-10-26,730735,1681876,0.0,0.0,
2021-12-06,2021-12-10,726218,1655652,0.0,0.0,1.0
2021-12-06,2021-12-09,726777,1663348,0.0,0.0,
2021-12-06,2021-06-02,724538,1671081,0.0,0.0,
2021-12-06,2021-03-28,589424,12400331,0.0,0.0,
2021-12-06,2021-11-25,735877,1662477,0.0,0.0,
2021-12-06,2021-12-10,835357,"11407911,11408811",0.0,0.0,6.0
2021-12-06,2021-08-25,838139,25400931,0.0,0.0,
2021-12-06,2021-10-08,727389,1713646,0.0,0.0,
2021-12-06,2021-05-03,754423,1658650,0.0,0.0,
2021-12-06,2021-09-30,349025,12900201,0.0,0.0,
2021-12-06,2021-11-24,732651,1657377,0.0,0.0,
2021-12-06,2021-09-02,845110,24400931,0.0,0.0,
2021-12-06,2021-06-10,589712,12400431,0.0,0.0,
2021-12-06,2021-08-25,840082,12404831,0.0,0.0,
2021-12-06,2021-08-26,726107,1686370,0.0,0.0,
2021-12-06,2021-11-04,752521,1677097,0.0,0.0,
2021-12-06,2021-09-15,578700,12401311,0.0,0.0,
2021-12-06,2020-09-25,493156,22400631,0.0,0.0,
2021-12-06,2021-07-07,797340,12400231,0.0,0.0,
2021-12-06,2021-06-10,772997,24400111,0.0,0.0,
2021-12-06,2021-05-03,751584,1656212,0.0,0.0,
2021-12-06,2021-05-03,753891,1689146,0.0,0.0,
2021-12-06,2021-03-26,589836,12400631,0.0,0.0,
2021-12-06,2021-08-24,773042,24400431,0.0,0.0,
2021-12-06,2021-10-01,856012,12404011,0.0,0.0,
2021-12-06,2021-10-27,775581,"11900501,12900201",0.0,0.0,
2021-12-06,2021-08-24,835840,25404031,0.0,0.0,
2021-12-06,2021-11-05,738800,1656084,0.0,0.0,
2021-12-06,2021-03-26,566859,"11400232,11400331",0.0,0.0,
2021-12-06,2021-06-22,774426,24401931,0.0,0.0,
2021-12-06,2021-08-24,836553,21403831,0.0,0.0,
2021-12-06,2021-11-30,731500,1674979,0.0,0.0,
2021-12-06,2021-09-04,579600,12402911,0.0,0.0,
2021-12-06,2021-06-24,567127,11400511,0.0,0.0,
2021-12-06,2021-04-13,735695,1677579,0.0,0.0,
2021-12-06,2021-09-21,839302,21401211,0.0,0.0,
2021-12-06,2021-11-11,894252,1675798,0.0,0.0,
2021-12-06,2021-11-05,725098,1686350,0.0,0.0,
2021-12-06,2021-08-24,837164,21404231,0.0,0.0,
2021-12-06,2021-08-25,838130,11400931,0.0,0.0,
